transaction_id,customer_id,customer_name,timestamp,amount_kes,transaction_type,channel
TXN4690,CUST022,Rebecca Mwangi,2026-07-08 20:44:00,41000,Transfer,Mobile
TXN4658,CUST003,Fatuma Wafula,2026-07-08 20:51:00,22000,Deposit,Agent
TXN4791,CUST073,Amina Njeri,2026-07-08 20:52:00,41000,Transfer,Mobile
TXN4888,CUST047,Dennis Kilonzo,2026-07-09 07:08:00,34500,Withdrawal,ATM
TXN4912,CUST061,Ann Chebet,2026-07-09 07:12:00,15600,Deposit,Mobile
TXN4822,CUST009,Fatuma Kariuki,2026-07-09 07:17:00,27500,Withdrawal,Branch
TXN4933,CUST068,Victor Odhiambo,2026-07-09 07:19:00,8900,Deposit,Branch
TXN4825,CUST010,Peter Wafula,2026-07-09 07:22:00,6700,Withdrawal,ATM
TXN4873,CUST041,Victor Mwangi,2026-07-09 07:29:00,8900,Deposit,Mobile
TXN4923,CUST064,Eric Chebet,2026-07-09 07:29:00,5400,Withdrawal,Branch
TXN4939,CUST071,James Hassan,2026-07-09 07:30:00,15600,Withdrawal,Mobile
TXN4859,CUST027,Anthony Otieno,2026-07-09 07:31:00,15600,Withdrawal,Mobile
TXN4865,CUST037,Rose Nyambura,2026-07-09 07:31:00,8900,Deposit,Branch
TXN4926,CUST065,Rebecca Wambui,2026-07-09 07:33:00,8900,Transfer,Agent
TXN4856,CUST026,Rebecca Njoki,2026-07-09 07:34:00,500,Transfer,Mobile
TXN4905,CUST058,John Njeri,2026-07-09 07:34:00,1800,Withdrawal,Mobile
TXN4860,CUST030,Josephine Nyambura,2026-07-09 07:40:00,11200,Withdrawal,Branch
TXN4935,CUST070,Samuel Njoki,2026-07-09 07:47:00,750,Deposit,Mobile
TXN4869,CUST039,Charles Njoki,2026-07-09 07:53:00,27500,Transfer,Agent
TXN4900,CUST054,Paul Chebet,2026-07-09 07:54:00,6700,Deposit,ATM
TXN4916,CUST062,Beatrice Njeri,2026-07-09 08:11:00,750,Withdrawal,Mobile
TXN4886,CUST047,Dennis Kilonzo,2026-07-09 08:26:00,15600,Withdrawal,Agent
TXN4952,CUST080,Mercy Omondi,2026-07-09 08:44:00,18300,Transfer,Mobile
TXN4891,CUST049,Susan Njoki,2026-07-09 08:45:00,11200,Withdrawal,ATM
TXN4948,CUST076,Amina Hassan,2026-07-09 09:01:00,1200,Deposit,Agent
TXN4922,CUST064,Eric Chebet,2026-07-09 09:02:00,22000,Transfer,Agent
TXN4909,CUST059,David Achieng,2026-07-09 09:08:00,3400,Transfer,Branch
TXN4924,CUST064,Eric Chebet,2026-07-09 09:08:00,15600,Transfer,Agent
TXN4932,CUST068,Victor Odhiambo,2026-07-09 09:12:00,18300,Transfer,Mobile
TXN4882,CUST045,Rebecca Gathoni,2026-07-09 09:14:00,41000,Deposit,ATM
TXN4842,CUST021,Anthony Kiptoo,2026-07-09 09:26:00,41000,Transfer,Branch
TXN4904,CUST058,John Njeri,2026-07-09 09:26:00,6700,Deposit,ATM
TXN4951,CUST077,Victor Wafula,2026-07-09 09:32:00,22000,Transfer,Branch
TXN4811,CUST004,Lucy Odhiambo,2026-07-09 09:38:00,9800,Transfer,ATM
TXN4866,CUST037,Rose Nyambura,2026-07-09 09:40:00,1200,Transfer,Mobile
TXN4837,CUST017,Grace Wafula,2026-07-09 10:09:00,5400,Transfer,Mobile
TXN4853,CUST025,Caroline Kimani,2026-07-09 10:18:00,5400,Withdrawal,ATM
TXN4854,CUST026,Rebecca Njoki,2026-07-09 10:24:00,750,Transfer,Mobile
TXN4907,CUST059,David Achieng,2026-07-09 10:24:00,15600,Transfer,Mobile
TXN4941,CUST071,James Hassan,2026-07-09 10:28:00,22000,Transfer,Branch
TXN4915,CUST062,Beatrice Njeri,2026-07-09 10:29:00,6700,Transfer,Agent
TXN4887,CUST047,Dennis Kilonzo,2026-07-09 10:53:00,9800,Withdrawal,Branch
TXN4877,CUST043,Rose Onyango,2026-07-09 10:56:00,9800,Withdrawal,Agent
TXN4929,CUST066,Mercy Onyango,2026-07-09 11:14:00,18300,Deposit,ATM
TXN4880,CUST044,Grace Njoki,2026-07-09 11:15:00,15600,Transfer,Mobile
TXN4861,CUST031,Susan Gathoni,2026-07-09 11:17:00,18300,Withdrawal,Agent
TXN4911,CUST060,Paul Hassan,2026-07-09 11:20:00,3400,Withdrawal,Agent
TXN4810,CUST003,Fatuma Wafula,2026-07-09 11:24:00,15600,Transfer,Branch
TXN4858,CUST027,Anthony Otieno,2026-07-09 11:24:00,5400,Withdrawal,Branch
TXN4934,CUST068,Victor Odhiambo,2026-07-09 11:30:00,34500,Withdrawal,Branch
TXN4835,CUST017,Grace Wafula,2026-07-09 11:31:00,34500,Withdrawal,Mobile
TXN4878,CUST043,Rose Onyango,2026-07-09 11:31:00,12000,Withdrawal,ATM
TXN4817,CUST008,Josephine Onyango,2026-07-09 11:33:00,1800,Transfer,Agent
TXN4931,CUST067,Rebecca Wambui,2026-07-09 11:36:00,750,Deposit,Agent
TXN4857,CUST027,Anthony Otieno,2026-07-09 11:38:00,8900,Withdrawal,ATM
TXN4914,CUST062,Beatrice Njeri,2026-07-09 11:49:00,4200,Withdrawal,Branch
TXN4815,CUST008,Josephine Onyango,2026-07-09 12:10:00,8900,Deposit,Agent
TXN4812,CUST005,Sarah Otieno,2026-07-09 12:12:00,1200,Withdrawal,Mobile
TXN4910,CUST059,David Achieng,2026-07-09 12:21:00,15600,Transfer,Branch
TXN4946,CUST075,Kevin Kiptoo,2026-07-09 12:25:00,6700,Withdrawal,Agent
TXN4897,CUST052,David Kiptoo,2026-07-09 12:28:00,9800,Withdrawal,Mobile
TXN4848,CUST024,Anthony Achieng,2026-07-09 12:31:00,22000,Withdrawal,ATM
TXN4838,CUST017,Grace Wafula,2026-07-09 12:34:00,11200,Withdrawal,Agent
TXN4808,CUST003,Fatuma Wafula,2026-07-09 12:40:00,2300,Deposit,ATM
TXN4872,CUST041,Victor Mwangi,2026-07-09 12:41:00,3400,Withdrawal,Branch
TXN4851,CUST025,Caroline Kimani,2026-07-09 12:47:00,3400,Deposit,Agent
TXN4868,CUST038,Eric Kiptoo,2026-07-09 12:54:00,11200,Withdrawal,Branch
TXN4947,CUST075,Kevin Kiptoo,2026-07-09 12:57:00,500,Withdrawal,ATM
TXN4849,CUST024,Anthony Achieng,2026-07-09 13:22:00,8900,Deposit,Branch
TXN4831,CUST016,David Kariuki,2026-07-09 13:26:00,5400,Deposit,Agent
TXN4876,CUST043,Rose Onyango,2026-07-09 13:33:00,3400,Deposit,ATM
TXN4820,CUST009,Fatuma Kariuki,2026-07-09 13:38:00,11200,Deposit,Mobile
TXN4821,CUST009,Fatuma Kariuki,2026-07-09 13:44:00,4200,Transfer,Branch
TXN4841,CUST021,Anthony Kiptoo,2026-07-09 13:57:00,22000,Transfer,Branch
TXN4899,CUST054,Paul Chebet,2026-07-09 13:57:00,500,Transfer,ATM
TXN4930,CUST066,Mercy Onyango,2026-07-09 14:00:00,18300,Deposit,ATM
TXN4925,CUST065,Rebecca Wambui,2026-07-09 14:07:00,11200,Deposit,Branch
TXN4867,CUST038,Eric Kiptoo,2026-07-09 14:19:00,12000,Deposit,Agent
TXN4943,CUST074,Sarah Mwangi,2026-07-09 14:36:00,500,Transfer,Agent
TXN4828,CUST014,David Gathoni,2026-07-09 14:47:00,8900,Transfer,Branch
TXN4944,CUST074,Sarah Mwangi,2026-07-09 14:48:00,4200,Transfer,Mobile
TXN4844,CUST022,Rebecca Mwangi,2026-07-09 14:49:00,750,Withdrawal,Branch
TXN4885,CUST047,Dennis Kilonzo,2026-07-09 15:01:00,1800,Transfer,Branch
TXN4889,CUST048,Rose Gathoni,2026-07-09 15:02:00,9800,Transfer,Branch
TXN4829,CUST014,David Gathoni,2026-07-09 15:26:00,11200,Transfer,Agent
TXN4833,CUST016,David Kariuki,2026-07-09 15:26:00,27500,Deposit,Mobile
TXN4940,CUST071,James Hassan,2026-07-09 15:26:00,22000,Deposit,Agent
TXN4806,CUST001,George Hassan,2026-07-09 15:30:00,9800,Transfer,Mobile
TXN4879,CUST043,Rose Onyango,2026-07-09 15:33:00,2300,Withdrawal,Mobile
TXN4827,CUST012,Anthony Kimani,2026-07-09 15:35:00,3400,Transfer,Agent
TXN4874,CUST041,Victor Mwangi,2026-07-09 15:50:00,18300,Withdrawal,ATM
TXN4895,CUST052,David Kiptoo,2026-07-09 15:52:00,5400,Transfer,Branch
TXN4852,CUST025,Caroline Kimani,2026-07-09 15:54:00,4200,Deposit,Mobile
TXN4813,CUST005,Sarah Otieno,2026-07-09 15:58:00,22000,Transfer,Branch
TXN4881,CUST044,Grace Njoki,2026-07-09 15:58:00,12000,Transfer,Agent
TXN5743,CUST002,Beatrice Otieno,2026-07-09 16:00:00,5000,Withdrawal,Mobile
TXN4836,CUST017,Grace Wafula,2026-07-09 16:09:00,41000,Withdrawal,Agent
TXN4918,CUST063,Peter Mwangi,2026-07-09 16:16:00,34500,Withdrawal,Mobile
TXN4936,CUST070,Samuel Njoki,2026-07-09 16:16:00,27500,Transfer,ATM
TXN4938,CUST070,Samuel Njoki,2026-07-09 16:19:00,5400,Deposit,Mobile
TXN4937,CUST070,Samuel Njoki,2026-07-09 16:21:00,4200,Transfer,Mobile
TXN4949,CUST076,Amina Hassan,2026-07-09 16:24:00,8900,Transfer,ATM
TXN4824,CUST010,Peter Wafula,2026-07-09 16:31:00,9800,Transfer,Agent
TXN4875,CUST042,Faith Hassan,2026-07-09 16:31:00,12000,Transfer,Agent
TXN4884,CUST046,George Nyambura,2026-07-09 16:38:00,41000,Transfer,ATM
TXN4893,CUST050,Peter Wambui,2026-07-09 16:41:00,750,Withdrawal,Mobile
TXN4890,CUST048,Rose Gathoni,2026-07-09 16:45:00,1200,Withdrawal,Agent
TXN4901,CUST055,Dennis Wanjiru,2026-07-09 16:46:00,1200,Transfer,ATM
TXN4898,CUST053,Anthony Muthoni,2026-07-09 17:11:00,22000,Withdrawal,Mobile
TXN4945,CUST074,Sarah Mwangi,2026-07-09 17:29:00,22000,Withdrawal,Branch
TXN4832,CUST016,David Kariuki,2026-07-09 17:37:00,8900,Transfer,Agent
TXN4920,CUST063,Peter Mwangi,2026-07-09 17:37:00,8900,Deposit,Agent
TXN4850,CUST025,Caroline Kimani,2026-07-09 17:47:00,34500,Deposit,Mobile
TXN4892,CUST049,Susan Njoki,2026-07-09 17:56:00,2300,Withdrawal,Branch
TXN4843,CUST022,Rebecca Mwangi,2026-07-09 18:03:00,2300,Withdrawal,ATM
TXN4855,CUST026,Rebecca Njoki,2026-07-09 18:03:00,18300,Deposit,Agent
TXN4902,CUST055,Dennis Wanjiru,2026-07-09 18:05:00,27500,Transfer,Mobile
TXN4814,CUST006,Francis Achieng,2026-07-09 18:12:00,4200,Deposit,Branch
TXN4906,CUST058,John Njeri,2026-07-09 18:15:00,5400,Deposit,Agent
TXN4928,CUST066,Mercy Onyango,2026-07-09 18:23:00,41000,Deposit,Branch
TXN4863,CUST035,Peter Gathoni,2026-07-09 18:36:00,18300,Transfer,Branch
TXN4919,CUST063,Peter Mwangi,2026-07-09 18:37:00,4200,Withdrawal,ATM
TXN4839,CUST019,Victor Hassan,2026-07-09 18:38:00,3400,Withdrawal,ATM
TXN4927,CUST066,Mercy Onyango,2026-07-09 18:42:00,18300,Withdrawal,Branch
TXN4950,CUST076,Amina Hassan,2026-07-09 18:42:00,1800,Transfer,Mobile
TXN4823,CUST010,Peter Wafula,2026-07-09 18:43:00,15600,Transfer,Agent
TXN4862,CUST034,James Kariuki,2026-07-09 19:00:00,41000,Transfer,Agent
TXN4921,CUST063,Peter Mwangi,2026-07-09 19:04:00,27500,Transfer,Mobile
TXN4807,CUST001,George Hassan,2026-07-09 19:05:00,18300,Withdrawal,Mobile
TXN4896,CUST052,David Kiptoo,2026-07-09 19:22:00,2300,Deposit,Mobile
TXN4847,CUST024,Anthony Achieng,2026-07-09 19:34:00,41000,Withdrawal,Agent
TXN4809,CUST003,Fatuma Wafula,2026-07-09 19:38:00,4200,Withdrawal,ATM
TXN4903,CUST057,Ruth Kilonzo,2026-07-09 19:42:00,3400,Transfer,Branch
TXN4826,CUST010,Peter Wafula,2026-07-09 19:43:00,500,Withdrawal,Agent
TXN4830,CUST014,David Gathoni,2026-07-09 19:45:00,2300,Deposit,ATM
TXN4864,CUST037,Rose Nyambura,2026-07-09 19:50:00,41000,Withdrawal,ATM
TXN4870,CUST039,Charles Njoki,2026-07-09 19:56:00,500,Withdrawal,ATM
TXN4908,CUST059,David Achieng,2026-07-09 19:57:00,500,Transfer,Agent
TXN4942,CUST074,Sarah Mwangi,2026-07-09 20:00:00,500,Withdrawal,Agent
TXN4840,CUST021,Anthony Kiptoo,2026-07-09 20:12:00,5400,Withdrawal,ATM
TXN4845,CUST022,Rebecca Mwangi,2026-07-09 20:19:00,4200,Withdrawal,Branch
TXN4834,CUST016,David Kariuki,2026-07-09 20:20:00,1800,Transfer,Agent
TXN4871,CUST040,John Omondi,2026-07-09 20:20:00,8900,Withdrawal,Mobile
TXN4818,CUST008,Josephine Onyango,2026-07-09 20:24:00,2300,Transfer,ATM
TXN4883,CUST046,George Nyambura,2026-07-09 20:38:00,1200,Transfer,Agent
TXN4913,CUST061,Ann Chebet,2026-07-09 20:38:00,2300,Deposit,Agent
TXN4819,CUST009,Fatuma Kariuki,2026-07-09 20:39:00,18300,Deposit,ATM
TXN4816,CUST008,Josephine Onyango,2026-07-09 20:44:00,34500,Transfer,Mobile
TXN4846,CUST023,Lucy Gathoni,2026-07-09 20:46:00,34500,Transfer,Mobile
TXN4894,CUST050,Peter Wambui,2026-07-09 20:49:00,1800,Deposit,Mobile
TXN4917,CUST062,Beatrice Njeri,2026-07-09 20:50:00,34500,Deposit,ATM
TXN5014,CUST032,Susan Odhiambo,2026-07-10 07:02:00,6700,Transfer,Mobile
TXN5061,CUST059,David Achieng,2026-07-10 07:07:00,34500,Transfer,ATM
TXN5066,CUST062,Beatrice Njeri,2026-07-10 07:11:00,6700,Withdrawal,Branch
TXN4977,CUST010,Peter Wafula,2026-07-10 07:14:00,8900,Deposit,ATM
TXN4964,CUST006,Francis Achieng,2026-07-10 07:17:00,11200,Deposit,ATM
TXN4965,CUST007,Grace Njoki,2026-07-10 07:19:00,9800,Withdrawal,ATM
TXN5045,CUST046,George Nyambura,2026-07-10 07:21:00,5400,Transfer,Agent
TXN5022,CUST037,Rose Nyambura,2026-07-10 07:31:00,34500,Deposit,Agent
TXN5053,CUST052,David Kiptoo,2026-07-10 07:47:00,750,Deposit,Mobile
TXN4999,CUST027,Anthony Otieno,2026-07-10 08:02:00,9800,Transfer,Agent
TXN5002,CUST027,Anthony Otieno,2026-07-10 08:04:00,8900,Deposit,Mobile
TXN4956,CUST002,Beatrice Otieno,2026-07-10 08:24:00,2300,Deposit,Branch
TXN5077,CUST069,Moses Kariuki,2026-07-10 08:28:00,8900,Transfer,Mobile
TXN5017,CUST034,James Kariuki,2026-07-10 08:30:00,18300,Transfer,Branch
TXN5032,CUST040,John Omondi,2026-07-10 08:44:00,1200,Deposit,ATM
TXN5048,CUST047,Dennis Kilonzo,2026-07-10 08:46:00,1200,Deposit,Agent
TXN5093,CUST078,Caroline Kilonzo,2026-07-10 08:46:00,22000,Withdrawal,ATM
TXN5023,CUST037,Rose Nyambura,2026-07-10 09:02:00,5400,Transfer,Branch
TXN5047,CUST047,Dennis Kilonzo,2026-07-10 09:02:00,15600,Deposit,ATM
TXN5044,CUST044,Grace Njoki,2026-07-10 09:04:00,750,Transfer,ATM
TXN5020,CUST035,Peter Gathoni,2026-07-10 09:19:00,1800,Transfer,Branch
TXN4966,CUST008,Josephine Onyango,2026-07-10 09:20:00,12000,Deposit,ATM
TXN5009,CUST030,Josephine Nyambura,2026-07-10 09:26:00,8900,Withdrawal,ATM
TXN5028,CUST039,Charles Njoki,2026-07-10 09:31:00,4200,Withdrawal,ATM
TXN5018,CUST034,James Kariuki,2026-07-10 09:34:00,2300,Deposit,Mobile
TXN5007,CUST029,Rose Wafula,2026-07-10 09:42:00,750,Withdrawal,Agent
TXN5003,CUST028,Nancy Achieng,2026-07-10 09:52:00,34500,Deposit,Agent
TXN5051,CUST052,David Kiptoo,2026-07-10 10:02:00,15600,Transfer,Mobile
TXN5070,CUST066,Mercy Onyango,2026-07-10 10:05:00,4200,Withdrawal,Agent
TXN5096,CUST080,Mercy Omondi,2026-07-10 10:10:00,11200,Withdrawal,ATM
TXN5005,CUST028,Nancy Achieng,2026-07-10 10:15:00,750,Transfer,ATM
TXN5081,CUST071,James Hassan,2026-07-10 10:18:00,5400,Deposit,Branch
TXN5067,CUST063,Peter Mwangi,2026-07-10 10:25:00,6700,Transfer,Agent
TXN4985,CUST017,Grace Wafula,2026-07-10 10:29:00,8900,Transfer,Agent
TXN5087,CUST074,Sarah Mwangi,2026-07-10 10:36:00,1200,Transfer,Agent
TXN4970,CUST009,Fatuma Kariuki,2026-07-10 10:40:00,11200,Transfer,ATM
TXN5074,CUST069,Moses Kariuki,2026-07-10 10:49:00,6700,Withdrawal,ATM
TXN5080,CUST070,Samuel Njoki,2026-07-10 10:52:00,1800,Deposit,Branch
TXN5001,CUST027,Anthony Otieno,2026-07-10 10:59:00,18300,Transfer,Branch
TXN5072,CUST067,Rebecca Wambui,2026-07-10 10:59:00,6700,Transfer,Agent
TXN5010,CUST030,Josephine Nyambura,2026-07-10 11:08:00,1800,Withdrawal,Agent
TXN4955,CUST002,Beatrice Otieno,2026-07-10 11:14:00,15600,Transfer,Agent
TXN5088,CUST075,Kevin Kiptoo,2026-07-10 11:33:00,11200,Withdrawal,ATM
TXN5034,CUST041,Victor Mwangi,2026-07-10 11:46:00,4200,Transfer,ATM
TXN5090,CUST075,Kevin Kiptoo,2026-07-10 11:48:00,18300,Transfer,Agent
TXN4972,CUST009,Fatuma Kariuki,2026-07-10 11:50:00,2300,Withdrawal,Mobile
TXN4954,CUST001,George Hassan,2026-07-10 11:55:00,22000,Transfer,Branch
TXN4973,CUST009,Fatuma Kariuki,2026-07-10 11:55:00,22000,Deposit,Mobile
TXN5041,CUST043,Rose Onyango,2026-07-10 11:56:00,34500,Transfer,Mobile
TXN5056,CUST055,Dennis Wanjiru,2026-07-10 12:01:00,18300,Withdrawal,ATM
TXN5057,CUST057,Ruth Kilonzo,2026-07-10 12:01:00,2300,Withdrawal,Mobile
TXN4982,CUST014,David Gathoni,2026-07-10 12:06:00,1200,Deposit,Agent
TXN4987,CUST018,Mercy Kiptoo,2026-07-10 12:06:00,41000,Deposit,Agent
TXN4962,CUST005,Sarah Otieno,2026-07-10 12:11:00,27500,Withdrawal,Agent
TXN5062,CUST059,David Achieng,2026-07-10 12:11:00,2300,Withdrawal,Branch
TXN4960,CUST004,Lucy Odhiambo,2026-07-10 12:24:00,1800,Withdrawal,Mobile
TXN5013,CUST031,Susan Gathoni,2026-07-10 12:33:00,11200,Transfer,Agent
TXN4980,CUST012,Anthony Kimani,2026-07-10 12:34:00,8900,Deposit,Branch
TXN4967,CUST008,Josephine Onyango,2026-07-10 12:43:00,1800,Transfer,ATM
TXN4976,CUST010,Peter Wafula,2026-07-10 12:50:00,3400,Transfer,Mobile
TXN4984,CUST015,Sarah Chebet,2026-07-10 12:50:00,41000,Transfer,Agent
TXN5021,CUST037,Rose Nyambura,2026-07-10 12:55:00,18300,Deposit,Agent
TXN5094,CUST078,Caroline Kilonzo,2026-07-10 13:01:00,11200,Deposit,Branch
TXN4961,CUST004,Lucy Odhiambo,2026-07-10 13:04:00,41000,Deposit,Agent
TXN5046,CUST047,Dennis Kilonzo,2026-07-10 13:06:00,750,Deposit,Branch
TXN5019,CUST035,Peter Gathoni,2026-07-10 13:16:00,8900,Withdrawal,ATM
TXN5049,CUST050,Peter Wambui,2026-07-10 13:16:00,750,Withdrawal,ATM
TXN5036,CUST041,Victor Mwangi,2026-07-10 13:23:00,11200,Deposit,ATM
TXN5075,CUST069,Moses Kariuki,2026-07-10 13:26:00,27500,Withdrawal,Branch
TXN5004,CUST028,Nancy Achieng,2026-07-10 13:28:00,41000,Transfer,Agent
TXN4986,CUST017,Grace Wafula,2026-07-10 13:56:00,34500,Transfer,Branch
TXN5083,CUST072,Joyce Kariuki,2026-07-10 13:59:00,34500,Transfer,Mobile
TXN5015,CUST033,Diana Kariuki,2026-07-10 14:00:00,15600,Transfer,Branch
TXN5050,CUST050,Peter Wambui,2026-07-10 14:04:00,18300,Transfer,Agent
TXN5084,CUST074,Sarah Mwangi,2026-07-10 14:05:00,1800,Withdrawal,Branch
TXN4953,CUST001,George Hassan,2026-07-10 14:10:00,1800,Deposit,Agent
TXN5031,CUST040,John Omondi,2026-07-10 14:10:00,9800,Transfer,Mobile
TXN4975,CUST010,Peter Wafula,2026-07-10 14:14:00,1200,Withdrawal,ATM
TXN5089,CUST075,Kevin Kiptoo,2026-07-10 14:20:00,3400,Deposit,Agent
TXN5068,CUST064,Eric Chebet,2026-07-10 14:24:00,3400,Withdrawal,Branch
TXN5025,CUST038,Eric Kiptoo,2026-07-10 14:25:00,6700,Deposit,Mobile
TXN4978,CUST011,Josephine Otieno,2026-07-10 14:40:00,18300,Deposit,Mobile
TXN4981,CUST013,Joyce Gathoni,2026-07-10 14:40:00,11200,Transfer,ATM
TXN4996,CUST023,Lucy Gathoni,2026-07-10 14:46:00,12000,Withdrawal,Branch
TXN5043,CUST044,Grace Njoki,2026-07-10 15:00:00,6700,Withdrawal,Mobile
TXN5024,CUST037,Rose Nyambura,2026-07-10 15:09:00,12000,Withdrawal,Agent
TXN4979,CUST012,Anthony Kimani,2026-07-10 15:12:00,6700,Transfer,Mobile
TXN5054,CUST053,Anthony Muthoni,2026-07-10 15:16:00,41000,Withdrawal,Mobile
TXN5026,CUST038,Eric Kiptoo,2026-07-10 15:19:00,12000,Withdrawal,ATM
TXN5079,CUST070,Samuel Njoki,2026-07-10 15:22:00,1800,Deposit,Mobile
TXN5069,CUST065,Rebecca Wambui,2026-07-10 15:25:00,4200,Withdrawal,Branch
TXN5030,CUST040,John Omondi,2026-07-10 15:28:00,8900,Withdrawal,ATM
TXN4958,CUST002,Beatrice Otieno,2026-07-10 15:30:00,11200,Deposit,ATM
TXN5039,CUST042,Faith Hassan,2026-07-10 15:31:00,34500,Transfer,ATM
TXN5063,CUST059,David Achieng,2026-07-10 15:35:00,3400,Deposit,Branch
TXN4963,CUST005,Sarah Otieno,2026-07-10 15:40:00,5400,Transfer,Agent
TXN5059,CUST057,Ruth Kilonzo,2026-07-10 15:42:00,22000,Deposit,ATM
TXN5082,CUST071,James Hassan,2026-07-10 15:59:00,3400,Withdrawal,Agent
TXN5060,CUST057,Ruth Kilonzo,2026-07-10 16:00:00,2300,Deposit,ATM
TXN4988,CUST018,Mercy Kiptoo,2026-07-10 16:10:00,5400,Transfer,Mobile
TXN5092,CUST076,Amina Hassan,2026-07-10 16:17:00,500,Deposit,ATM
TXN4993,CUST020,Kennedy Kimani,2026-07-10 16:20:00,9800,Transfer,Branch
TXN5000,CUST027,Anthony Otieno,2026-07-10 16:21:00,1200,Transfer,Mobile
TXN5065,CUST062,Beatrice Njeri,2026-07-10 16:37:00,1200,Withdrawal,Branch
TXN5071,CUST066,Mercy Onyango,2026-07-10 16:45:00,4200,Deposit,ATM
TXN5064,CUST059,David Achieng,2026-07-10 16:47:00,15600,Deposit,ATM
TXN5037,CUST042,Faith Hassan,2026-07-10 16:56:00,1200,Withdrawal,ATM
TXN5076,CUST069,Moses Kariuki,2026-07-10 17:00:00,5400,Deposit,ATM
TXN5091,CUST075,Kevin Kiptoo,2026-07-10 17:19:00,5400,Withdrawal,Mobile
TXN4997,CUST025,Caroline Kimani,2026-07-10 17:23:00,22000,Deposit,ATM
TXN5035,CUST041,Victor Mwangi,2026-07-10 17:24:00,750,Withdrawal,Mobile
TXN5016,CUST033,Diana Kariuki,2026-07-10 17:51:00,4200,Withdrawal,Branch
TXN4990,CUST018,Mercy Kiptoo,2026-07-10 17:54:00,6700,Deposit,Branch
TXN5011,CUST030,Josephine Nyambura,2026-07-10 17:56:00,22000,Transfer,Agent
TXN4983,CUST015,Sarah Chebet,2026-07-10 18:13:00,12000,Deposit,Mobile
TXN4971,CUST009,Fatuma Kariuki,2026-07-10 18:16:00,2300,Withdrawal,Mobile
TXN4994,CUST022,Rebecca Mwangi,2026-07-10 18:22:00,12000,Transfer,ATM
TXN5033,CUST041,Victor Mwangi,2026-07-10 18:23:00,11200,Deposit,Agent
TXN5040,CUST042,Faith Hassan,2026-07-10 18:26:00,1200,Transfer,Branch
TXN5058,CUST057,Ruth Kilonzo,2026-07-10 18:26:00,9800,Transfer,ATM
TXN5052,CUST052,David Kiptoo,2026-07-10 18:29:00,1200,Transfer,Agent
TXN5006,CUST028,Nancy Achieng,2026-07-10 18:32:00,27500,Transfer,Mobile
TXN5008,CUST029,Rose Wafula,2026-07-10 18:32:00,22000,Deposit,Agent
TXN5029,CUST040,John Omondi,2026-07-10 18:32:00,2300,Transfer,Mobile
TXN5012,CUST030,Josephine Nyambura,2026-07-10 18:43:00,9800,Withdrawal,Branch
TXN5042,CUST043,Rose Onyango,2026-07-10 18:50:00,12000,Withdrawal,Branch
TXN5095,CUST080,Mercy Omondi,2026-07-10 18:50:00,6700,Deposit,Branch
TXN5073,CUST068,Victor Odhiambo,2026-07-10 18:59:00,1200,Deposit,ATM
TXN4991,CUST020,Kennedy Kimani,2026-07-10 19:13:00,8900,Deposit,Branch
TXN4959,CUST004,Lucy Odhiambo,2026-07-10 19:26:00,750,Withdrawal,Agent
TXN4998,CUST025,Caroline Kimani,2026-07-10 19:35:00,3400,Deposit,Branch
TXN4995,CUST022,Rebecca Mwangi,2026-07-10 19:47:00,22000,Transfer,Branch
TXN5086,CUST074,Sarah Mwangi,2026-07-10 19:53:00,15600,Transfer,Mobile
TXN5055,CUST054,Paul Chebet,2026-07-10 20:08:00,9800,Withdrawal,Branch
TXN4969,CUST008,Josephine Onyango,2026-07-10 20:15:00,11200,Deposit,ATM
TXN5078,CUST070,Samuel Njoki,2026-07-10 20:16:00,12000,Deposit,Agent
TXN4968,CUST008,Josephine Onyango,2026-07-10 20:22:00,750,Transfer,Mobile
TXN5038,CUST042,Faith Hassan,2026-07-10 20:25:00,3400,Transfer,Mobile
TXN5085,CUST074,Sarah Mwangi,2026-07-10 20:26:00,34500,Transfer,Agent
TXN4989,CUST018,Mercy Kiptoo,2026-07-10 20:33:00,22000,Withdrawal,Agent
TXN4992,CUST020,Kennedy Kimani,2026-07-10 20:42:00,750,Deposit,Agent
TXN4957,CUST002,Beatrice Otieno,2026-07-10 20:47:00,8900,Transfer,Agent
TXN5027,CUST038,Eric Kiptoo,2026-07-10 20:56:00,2300,Withdrawal,Agent
TXN4974,CUST010,Peter Wafula,2026-07-10 20:59:00,9800,Withdrawal,ATM
TXN5221,CUST067,Rebecca Wambui,2026-07-11 07:11:00,6700,Transfer,Agent
TXN5178,CUST045,Rebecca Gathoni,2026-07-11 07:12:00,22000,Transfer,ATM
TXN5233,CUST073,Amina Njeri,2026-07-11 07:14:00,27500,Deposit,Agent
TXN5098,CUST003,Fatuma Wafula,2026-07-11 07:25:00,34500,Deposit,ATM
TXN5184,CUST049,Susan Njoki,2026-07-11 07:25:00,1200,Deposit,Agent
TXN5228,CUST069,Moses Kariuki,2026-07-11 07:25:00,500,Transfer,Branch
TXN5138,CUST022,Rebecca Mwangi,2026-07-11 07:27:00,11200,Deposit,ATM
TXN5123,CUST013,Joyce Gathoni,2026-07-11 07:44:00,5400,Deposit,Branch
TXN5140,CUST023,Lucy Gathoni,2026-07-11 07:47:00,9800,Deposit,Agent
TXN5171,CUST041,Victor Mwangi,2026-07-11 07:58:00,34500,Withdrawal,Mobile
